champion 1,champion 2,win rate
30.0,80.0,0.5
80.0,30.0,0.5
30.0,78.0,0.455
78.0,30.0,0.455
30.0,555.0,0.367
555.0,30.0,0.367
30.0,246.0,0.562
246.0,30.0,0.562
30.0,133.0,0.5
133.0,30.0,0.5
30.0,497.0,0.579
497.0,30.0,0.579
30.0,33.0,0.5
33.0,30.0,0.5
30.0,421.0,0.5
421.0,30.0,0.5
30.0,526.0,0.4
526.0,30.0,0.4
30.0,58.0,0.667
58.0,30.0,0.667
30.0,107.0,0.647
107.0,30.0,0.647
30.0,92.0,0.611
92.0,30.0,0.611
30.0,68.0,0.714
68.0,30.0,0.714
30.0,13.0,0.333
13.0,30.0,0.333
30.0,360.0,0.364
360.0,30.0,0.364
30.0,113.0,0.0
113.0,30.0,0.0
30.0,235.0,0.647
235.0,30.0,0.647
30.0,147.0,0.389
147.0,30.0,0.389
30.0,875.0,0.444
875.0,30.0,0.444
30.0,35.0,0.571
35.0,30.0,0.571
30.0,98.0,0.533
98.0,30.0,0.533
30.0,102.0,0.5
102.0,30.0,0.5
30.0,27.0,0.417
27.0,30.0,0.417
30.0,14.0,0.286
14.0,30.0,0.286
30.0,15.0,0.0
15.0,30.0,0.0
30.0,72.0,1.0
72.0,30.0,1.0
30.0,37.0,0.55
37.0,30.0,0.55
30.0,16.0,0.5
16.0,30.0,0.5
30.0,50.0,0.667
50.0,30.0,0.667
30.0,517.0,0.25
517.0,30.0,0.25
30.0,134.0,0.0
134.0,30.0,0.0
30.0,223.0,0.375
223.0,30.0,0.375
30.0,163.0,0.167
163.0,30.0,0.167
30.0,91.0,0.5
91.0,30.0,0.5
30.0,44.0,0.75
44.0,30.0,0.75
30.0,17.0,0.6
17.0,30.0,0.6
30.0,412.0,0.52
412.0,30.0,0.52
30.0,18.0,0.562
18.0,30.0,0.562
30.0,48.0,0.5
48.0,30.0,0.5
30.0,23.0,0.56
23.0,30.0,0.56
30.0,4.0,0.583
4.0,30.0,0.583
30.0,29.0,0.286
29.0,30.0,0.286
30.0,77.0,1.0
77.0,30.0,1.0
30.0,6.0,0.538
6.0,30.0,0.538
30.0,110.0,0.0
110.0,30.0,0.0
30.0,67.0,0.519
67.0,30.0,0.519
30.0,45.0,0.0
45.0,30.0,0.0
30.0,161.0,0.4
161.0,30.0,0.4
30.0,711.0,0.44
711.0,30.0,0.44
30.0,254.0,0.5
254.0,30.0,0.5
30.0,234.0,0.588
234.0,30.0,0.588
30.0,112.0,0.667
112.0,30.0,0.667
30.0,8.0,0.25
8.0,30.0,0.25
30.0,106.0,0.0
106.0,30.0,0.0
30.0,19.0,1.0
19.0,30.0,1.0
30.0,498.0,0.556
498.0,30.0,0.556
30.0,101.0,0.4
101.0,30.0,0.4
30.0,5.0,0.727
5.0,30.0,0.727
30.0,157.0,0.6
157.0,30.0,0.6
30.0,777.0,0.566
777.0,30.0,0.566
30.0,83.0,0.0
83.0,30.0,0.0
30.0,350.0,0.643
350.0,30.0,0.643
30.0,154.0,0.833
154.0,30.0,0.833
30.0,238.0,0.56
238.0,30.0,0.56
30.0,115.0,1.0
115.0,30.0,1.0
30.0,26.0,0.6
26.0,30.0,0.6
30.0,142.0,0.4
142.0,30.0,0.4
30.0,143.0,0.667
143.0,30.0,0.667
38.0,55.0,0.5
55.0,38.0,0.5
38.0,10.0,0.5
10.0,38.0,0.5
38.0,141.0,0.294
141.0,38.0,0.294
38.0,85.0,0.333
85.0,38.0,0.333
38.0,121.0,0.455
121.0,38.0,0.455
38.0,203.0,0.556
203.0,38.0,0.556
38.0,240.0,0.5
240.0,38.0,0.5
38.0,96.0,0.0
96.0,38.0,0.0
38.0,7.0,0.5
7.0,38.0,0.5
38.0,64.0,0.459
64.0,38.0,0.459
38.0,89.0,0.375
89.0,38.0,0.375
38.0,876.0,1.0
876.0,38.0,1.0
38.0,127.0,0.5
127.0,38.0,0.5
38.0,236.0,0.483
236.0,38.0,0.483
38.0,117.0,0.545
117.0,38.0,0.545
38.0,99.0,0.5
99.0,38.0,0.5
38.0,54.0,0.333
54.0,38.0,0.333
38.0,90.0,0.5
90.0,38.0,0.5
38.0,57.0,0.5
57.0,38.0,0.5
38.0,11.0,0.333
11.0,38.0,0.333
38.0,21.0,0.472
21.0,38.0,0.472
38.0,62.0,0.429
62.0,38.0,0.429
38.0,82.0,0.429
82.0,38.0,0.429
38.0,25.0,0.571
25.0,38.0,0.571
38.0,267.0,0.438
267.0,38.0,0.438
38.0,75.0,0.333
75.0,38.0,0.333
38.0,111.0,0.368
111.0,38.0,0.368
38.0,518.0,0.5
518.0,38.0,0.5
38.0,76.0,0.375
76.0,38.0,0.375
38.0,56.0,0.0
56.0,38.0,0.0
38.0,20.0,0.6
20.0,38.0,0.6
38.0,2.0,0.5
2.0,38.0,0.5
38.0,61.0,1.0
61.0,38.0,1.0
38.0,516.0,1.0
516.0,38.0,1.0
38.0,80.0,0.667
80.0,38.0,0.667
38.0,78.0,0.571
78.0,38.0,0.571
38.0,555.0,0.6
555.0,38.0,0.6
38.0,246.0,0.5
246.0,38.0,0.5
38.0,133.0,0.0
133.0,38.0,0.0
38.0,497.0,0.5
497.0,38.0,0.5
38.0,33.0,0.5
33.0,38.0,0.5
38.0,421.0,0.667
421.0,38.0,0.667
38.0,526.0,0.5
526.0,38.0,0.5
38.0,58.0,0.5
58.0,38.0,0.5
38.0,107.0,0.8
107.0,38.0,0.8
38.0,92.0,0.462
92.0,38.0,0.462
38.0,68.0,0.5
68.0,38.0,0.5
38.0,13.0,0.667
13.0,38.0,0.667
38.0,360.0,0.688
360.0,38.0,0.688
38.0,113.0,0.5
113.0,38.0,0.5
38.0,235.0,0.571
235.0,38.0,0.571
38.0,147.0,0.857
147.0,38.0,0.857
38.0,875.0,0.538
875.0,38.0,0.538
38.0,35.0,0.375
35.0,38.0,0.375
38.0,98.0,0.333
98.0,38.0,0.333
38.0,102.0,0.0
102.0,38.0,0.0
38.0,27.0,0.5
27.0,38.0,0.5
38.0,14.0,0.857
14.0,38.0,0.857
38.0,15.0,0.2
15.0,38.0,0.2
38.0,72.0,0.5
72.0,38.0,0.5
38.0,37.0,0.529
37.0,38.0,0.529
38.0,16.0,0.412
16.0,38.0,0.412
38.0,50.0,0.0
50.0,38.0,0.0
38.0,517.0,0.5
517.0,38.0,0.5
38.0,134.0,0.5
134.0,38.0,0.5
38.0,223.0,0.571
223.0,38.0,0.571
38.0,163.0,0.364
163.0,38.0,0.364
38.0,91.0,0.4
91.0,38.0,0.4
38.0,44.0,0.75
44.0,38.0,0.75
38.0,17.0,0.5
17.0,38.0,0.5
38.0,412.0,0.524
412.0,38.0,0.524
38.0,18.0,0.545
18.0,38.0,0.545
38.0,48.0,0.6
48.0,38.0,0.6
38.0,23.0,0.556
23.0,38.0,0.556
38.0,4.0,0.5
4.0,38.0,0.5
38.0,29.0,0.833
29.0,38.0,0.833
38.0,77.0,0.5
77.0,38.0,0.5
38.0,6.0,0.25
6.0,38.0,0.25
38.0,110.0,0.0
110.0,38.0,0.0
38.0,67.0,0.562
67.0,38.0,0.562
38.0,45.0,0.667
45.0,38.0,0.667
38.0,161.0,1.0
161.0,38.0,1.0
38.0,711.0,0.429
711.0,38.0,0.429
38.0,254.0,0.0
254.0,38.0,0.0
38.0,234.0,0.538
234.0,38.0,0.538
38.0,112.0,0.5
112.0,38.0,0.5
38.0,8.0,0.0
8.0,38.0,0.0
38.0,106.0,0.25
106.0,38.0,0.25
38.0,19.0,0.5
19.0,38.0,0.5
38.0,498.0,0.0
498.0,38.0,0.0
38.0,101.0,0.5
101.0,38.0,0.5
38.0,5.0,0.438
5.0,38.0,0.438
38.0,157.0,0.667
157.0,38.0,0.667
38.0,777.0,0.476
777.0,38.0,0.476
38.0,83.0,0.5
83.0,38.0,0.5
38.0,350.0,0.5
350.0,38.0,0.5
38.0,154.0,0.875
154.0,38.0,0.875
38.0,238.0,0.625
238.0,38.0,0.625
38.0,115.0,0.0
115.0,38.0,0.0
38.0,26.0,1.0
26.0,38.0,1.0
38.0,142.0,0.4
142.0,38.0,0.4
38.0,143.0,0.714
143.0,38.0,0.714
55.0,10.0,0.5
10.0,55.0,0.5
55.0,141.0,0.5
141.0,55.0,0.5
55.0,85.0,1.0
85.0,55.0,1.0
55.0,121.0,0.36
121.0,55.0,0.36
55.0,203.0,0.417
203.0,55.0,0.417
55.0,240.0,0.4
240.0,55.0,0.4
55.0,96.0,0.5
96.0,55.0,0.5
55.0,7.0,1.0
7.0,55.0,1.0
55.0,64.0,0.559
64.0,55.0,0.559
55.0,89.0,0.545
89.0,55.0,0.545
55.0,876.0,0.111
876.0,55.0,0.111
55.0,127.0,0.0
127.0,55.0,0.0
55.0,236.0,0.553
236.0,55.0,0.553
55.0,117.0,0.5
117.0,55.0,0.5
55.0,99.0,0.0
99.0,55.0,0.0
55.0,54.0,0.75
54.0,55.0,0.75
55.0,90.0,0.5
90.0,55.0,0.5
55.0,57.0,0.667
57.0,55.0,0.667
55.0,11.0,0.273
11.0,55.0,0.273
55.0,21.0,0.479
21.0,55.0,0.479
55.0,62.0,0.714
62.0,55.0,0.714
55.0,82.0,0.5
82.0,55.0,0.5
55.0,25.0,0.615
25.0,55.0,0.615
55.0,267.0,0.435
267.0,55.0,0.435
55.0,75.0,0.4
75.0,55.0,0.4
55.0,111.0,0.562
111.0,55.0,0.562
55.0,518.0,0.0
518.0,55.0,0.0
55.0,76.0,0.5
76.0,55.0,0.5
55.0,56.0,1.0
56.0,55.0,1.0
55.0,20.0,0.25
20.0,55.0,0.25
55.0,2.0,0.5
2.0,55.0,0.5
55.0,61.0,0.0
61.0,55.0,0.0
55.0,516.0,0.667
516.0,55.0,0.667
55.0,80.0,1.0
80.0,55.0,1.0
55.0,78.0,0.5
78.0,55.0,0.5
55.0,555.0,0.538
555.0,55.0,0.538
55.0,246.0,0.667
246.0,55.0,0.667
55.0,133.0,0.5
133.0,55.0,0.5
55.0,497.0,0.5
497.0,55.0,0.5
55.0,33.0,0.5
33.0,55.0,0.5
55.0,421.0,0.357
421.0,55.0,0.357
55.0,526.0,0.5
526.0,55.0,0.5
55.0,58.0,0.75
58.0,55.0,0.75
55.0,107.0,0.5
107.0,55.0,0.5
55.0,92.0,0.385
92.0,55.0,0.385
55.0,68.0,0.2
68.0,55.0,0.2
55.0,13.0,0.0
13.0,55.0,0.0
55.0,360.0,0.75
360.0,55.0,0.75
55.0,113.0,0.75
113.0,55.0,0.75
55.0,235.0,0.231
235.0,55.0,0.231
55.0,147.0,0.4
147.0,55.0,0.4
55.0,875.0,0.536
875.0,55.0,0.536
55.0,35.0,0.462
35.0,55.0,0.462
55.0,98.0,0.222
98.0,55.0,0.222
55.0,102.0,0.375
102.0,55.0,0.375
55.0,27.0,0.5
27.0,55.0,0.5
55.0,14.0,0.0
14.0,55.0,0.0
55.0,15.0,0.5
15.0,55.0,0.5
55.0,72.0,0.5
72.0,55.0,0.5
55.0,37.0,0.462
37.0,55.0,0.462
55.0,16.0,0.556
16.0,55.0,0.556
55.0,50.0,1.0
50.0,55.0,1.0
55.0,517.0,0.5
517.0,55.0,0.5
55.0,134.0,0.5
134.0,55.0,0.5
55.0,223.0,0.6
223.0,55.0,0.6
55.0,163.0,0.875
163.0,55.0,0.875
55.0,91.0,0.333
91.0,55.0,0.333
55.0,44.0,0.6
44.0,55.0,0.6
55.0,17.0,0.8
17.0,55.0,0.8
55.0,412.0,0.5
412.0,55.0,0.5
55.0,18.0,0.286
18.0,55.0,0.286
55.0,48.0,0.467
48.0,55.0,0.467
55.0,23.0,0.467
23.0,55.0,0.467
55.0,4.0,0.5
4.0,55.0,0.5
55.0,29.0,0.556
29.0,55.0,0.556
55.0,77.0,0.5
77.0,55.0,0.5
55.0,6.0,0.6
6.0,55.0,0.6
55.0,110.0,0.4
110.0,55.0,0.4
55.0,67.0,0.591
67.0,55.0,0.591
55.0,45.0,0.75
45.0,55.0,0.75
55.0,161.0,0.5
161.0,55.0,0.5
55.0,711.0,0.5
711.0,55.0,0.5
55.0,254.0,1.0
254.0,55.0,1.0
55.0,234.0,0.375
234.0,55.0,0.375
55.0,112.0,0.5
112.0,55.0,0.5
55.0,8.0,0.5
8.0,55.0,0.5
55.0,106.0,0.4
106.0,55.0,0.4
55.0,19.0,1.0
19.0,55.0,1.0
55.0,498.0,0.714
498.0,55.0,0.714
55.0,101.0,0.429
101.0,55.0,0.429
55.0,5.0,0.625
5.0,55.0,0.625
55.0,157.0,0.5
157.0,55.0,0.5
55.0,777.0,0.471
777.0,55.0,0.471
55.0,83.0,0.5
83.0,55.0,0.5
55.0,350.0,0.571
350.0,55.0,0.571
55.0,154.0,1.0
154.0,55.0,1.0
55.0,238.0,0.6
238.0,55.0,0.6
55.0,115.0,0.333
115.0,55.0,0.333
55.0,26.0,0.667
26.0,55.0,0.667
55.0,142.0,0.0
142.0,55.0,0.0
55.0,143.0,0.5
143.0,55.0,0.5
10.0,141.0,0.833
141.0,10.0,0.833
10.0,85.0,1.0
85.0,10.0,1.0
10.0,121.0,0.75
121.0,10.0,0.75
10.0,203.0,0.417
203.0,10.0,0.417
10.0,240.0,0.667
240.0,10.0,0.667
10.0,96.0,0.0
96.0,10.0,0.0
10.0,7.0,0.0
7.0,10.0,0.0
10.0,64.0,0.429
64.0,10.0,0.429
10.0,89.0,0.7
89.0,10.0,0.7
10.0,876.0,0.333
876.0,10.0,0.333
10.0,127.0,1.0
127.0,10.0,1.0
10.0,236.0,0.35
236.0,10.0,0.35
10.0,117.0,0.462
117.0,10.0,0.462
10.0,99.0,1.0
99.0,10.0,1.0
10.0,54.0,0.75
54.0,10.0,0.75
10.0,90.0,0.0
90.0,10.0,0.0
10.0,57.0,0.5
57.0,10.0,0.5
10.0,11.0,0.0
11.0,10.0,0.0
10.0,21.0,0.45
21.0,10.0,0.45
10.0,62.0,0.333
62.0,10.0,0.333
10.0,82.0,1.0
82.0,10.0,1.0
10.0,25.0,1.0
25.0,10.0,1.0
10.0,267.0,0.467
267.0,10.0,0.467
10.0,75.0,0.5
75.0,10.0,0.5
10.0,111.0,1.0
111.0,10.0,1.0
10.0,518.0,0.5
518.0,10.0,0.5
10.0,76.0,1.0
76.0,10.0,1.0
10.0,56.0,0.4
56.0,10.0,0.4
10.0,20.0,0.667
20.0,10.0,0.667
10.0,2.0,0.667
2.0,10.0,0.667
10.0,61.0,0.5
61.0,10.0,0.5
10.0,516.0,0.5
516.0,10.0,0.5
10.0,80.0,1.0
80.0,10.0,1.0
10.0,78.0,0.4
78.0,10.0,0.4
10.0,555.0,0.75
555.0,10.0,0.75
10.0,246.0,0.286
246.0,10.0,0.286
10.0,133.0,0.5
133.0,10.0,0.5
10.0,497.0,0.667
497.0,10.0,0.667
10.0,33.0,0.5
33.0,10.0,0.5
10.0,421.0,0.25
421.0,10.0,0.25
10.0,526.0,0.0
526.0,10.0,0.0
10.0,58.0,1.0
58.0,10.0,1.0
10.0,107.0,1.0
107.0,10.0,1.0
10.0,92.0,1.0
92.0,10.0,1.0
10.0,68.0,1.0
68.0,10.0,1.0
10.0,13.0,0.5
13.0,10.0,0.5
10.0,360.0,0.5
360.0,10.0,0.5
10.0,113.0,0.5
113.0,10.0,0.5
10.0,235.0,0.6
235.0,10.0,0.6
10.0,147.0,1.0
147.0,10.0,1.0
10.0,875.0,0.429
875.0,10.0,0.429
10.0,35.0,0.6
35.0,10.0,0.6
10.0,98.0,0.6
98.0,10.0,0.6
10.0,102.0,0.333
102.0,10.0,0.333
10.0,27.0,0.667
27.0,10.0,0.667
10.0,14.0,1.0
14.0,10.0,1.0
10.0,15.0,0.5
15.0,10.0,0.5
10.0,72.0,0.5
72.0,10.0,0.5
10.0,37.0,0.643
37.0,10.0,0.643
10.0,16.0,0.667
16.0,10.0,0.667
10.0,50.0,0.5
50.0,10.0,0.5
10.0,517.0,1.0
517.0,10.0,1.0
10.0,134.0,0.5
134.0,10.0,0.5
10.0,223.0,0.5
223.0,10.0,0.5
10.0,163.0,1.0
163.0,10.0,1.0
10.0,91.0,0.438
91.0,10.0,0.438
10.0,44.0,0.0
44.0,10.0,0.0
10.0,17.0,0.0
17.0,10.0,0.0
10.0,412.0,0.3
412.0,10.0,0.3
10.0,18.0,0.0
18.0,10.0,0.0
10.0,48.0,0.333
48.0,10.0,0.333
10.0,23.0,0.5
23.0,10.0,0.5
10.0,4.0,0.0
4.0,10.0,0.0
10.0,29.0,0.667
29.0,10.0,0.667
10.0,77.0,0.667
77.0,10.0,0.667
10.0,6.0,0.5
6.0,10.0,0.5
10.0,110.0,0.5
110.0,10.0,0.5
10.0,67.0,0.333
67.0,10.0,0.333
10.0,45.0,0.5
45.0,10.0,0.5
10.0,161.0,0.0
161.0,10.0,0.0
10.0,711.0,0.4
711.0,10.0,0.4
10.0,254.0,0.5
254.0,10.0,0.5
10.0,234.0,0.667
234.0,10.0,0.667
10.0,112.0,0.0
112.0,10.0,0.0
10.0,8.0,0.5
8.0,10.0,0.5
10.0,106.0,0.5
106.0,10.0,0.5
10.0,19.0,1.0
19.0,10.0,1.0
10.0,498.0,0.2
498.0,10.0,0.2
10.0,101.0,0.0
101.0,10.0,0.0
10.0,5.0,0.429
5.0,10.0,0.429
10.0,157.0,0.75
157.0,10.0,0.75
10.0,777.0,0.706
777.0,10.0,0.706
10.0,83.0,0.0
83.0,10.0,0.0
10.0,350.0,0.571
350.0,10.0,0.571
10.0,154.0,0.2
154.0,10.0,0.2
10.0,238.0,0.545
238.0,10.0,0.545
10.0,115.0,0.2
115.0,10.0,0.2
10.0,26.0,0.167
26.0,10.0,0.167
10.0,142.0,0.333
142.0,10.0,0.333
10.0,143.0,0.667
143.0,10.0,0.667
141.0,85.0,0.667
85.0,141.0,0.667
141.0,121.0,0.667
121.0,141.0,0.667
141.0,203.0,0.429
203.0,141.0,0.429
141.0,240.0,0.3
240.0,141.0,0.3
141.0,96.0,0.667
96.0,141.0,0.667
141.0,7.0,0.625
7.0,141.0,0.625
141.0,64.0,0.25
64.0,141.0,0.25
141.0,89.0,0.583
89.0,141.0,0.583
141.0,876.0,0.333
876.0,141.0,0.333
141.0,127.0,0.6
127.0,141.0,0.6
141.0,236.0,0.425
236.0,141.0,0.425
141.0,117.0,0.433
117.0,141.0,0.433
141.0,99.0,0.455
99.0,141.0,0.455
141.0,54.0,0.471
54.0,141.0,0.471
141.0,90.0,0.429
90.0,141.0,0.429
141.0,57.0,0.0
57.0,141.0,0.0
141.0,11.0,0.5
11.0,141.0,0.5
141.0,21.0,0.431
21.0,141.0,0.431
141.0,62.0,0.455
62.0,141.0,0.455
141.0,82.0,0.478
82.0,141.0,0.478
141.0,25.0,0.4
25.0,141.0,0.4
141.0,267.0,0.419
267.0,141.0,0.419
141.0,75.0,0.5
75.0,141.0,0.5
141.0,111.0,0.526
111.0,141.0,0.526
141.0,518.0,0.667
518.0,141.0,0.667
141.0,76.0,0.0
76.0,141.0,0.0
141.0,56.0,0.5
56.0,141.0,0.5
141.0,20.0,0.667
20.0,141.0,0.667
141.0,2.0,0.5
2.0,141.0,0.5
141.0,61.0,0.5
61.0,141.0,0.5
141.0,516.0,0.8
516.0,141.0,0.8
141.0,80.0,0.625
80.0,141.0,0.625
141.0,78.0,0.4
78.0,141.0,0.4
141.0,555.0,0.357
555.0,141.0,0.357
141.0,246.0,0.583
246.0,141.0,0.583
141.0,133.0,0.5
133.0,141.0,0.5
141.0,497.0,0.345
497.0,141.0,0.345
141.0,33.0,0.5
33.0,141.0,0.5
141.0,421.0,0.5
421.0,141.0,0.5
141.0,526.0,0.375
526.0,141.0,0.375
141.0,58.0,0.5
58.0,141.0,0.5
141.0,107.0,0.4
107.0,141.0,0.4
141.0,92.0,0.556
92.0,141.0,0.556
141.0,68.0,0.75
68.0,141.0,0.75
141.0,13.0,0.312
13.0,141.0,0.312
141.0,360.0,0.684
360.0,141.0,0.684
141.0,113.0,0.0
113.0,141.0,0.0
141.0,235.0,0.3
235.0,141.0,0.3
141.0,147.0,0.571
147.0,141.0,0.571
141.0,875.0,0.575
875.0,141.0,0.575
141.0,35.0,0.0
35.0,141.0,0.0
141.0,98.0,0.462
98.0,141.0,0.462
141.0,102.0,0.0
102.0,141.0,0.0
141.0,27.0,0.444
27.0,141.0,0.444
141.0,14.0,0.615
14.0,141.0,0.615
141.0,15.0,0.5
15.0,141.0,0.5
141.0,72.0,1.0
72.0,141.0,1.0
141.0,37.0,0.605
37.0,141.0,0.605
141.0,16.0,0.576
16.0,141.0,0.576
141.0,50.0,0.625
50.0,141.0,0.625
141.0,517.0,0.543
517.0,141.0,0.543
141.0,134.0,0.714
134.0,141.0,0.714
141.0,223.0,0.278
223.0,141.0,0.278
141.0,163.0,0.2
163.0,141.0,0.2
141.0,91.0,0.4
91.0,141.0,0.4
141.0,44.0,1.0
44.0,141.0,1.0
141.0,17.0,0.312
17.0,141.0,0.312
141.0,412.0,0.489
412.0,141.0,0.489
141.0,18.0,0.441
18.0,141.0,0.441
141.0,48.0,0.8
48.0,141.0,0.8
141.0,23.0,0.438
23.0,141.0,0.438
141.0,4.0,0.5
4.0,141.0,0.5
141.0,29.0,0.562
29.0,141.0,0.562
141.0,77.0,0.5
77.0,141.0,0.5
141.0,6.0,0.625
6.0,141.0,0.625
141.0,110.0,0.8
110.0,141.0,0.8
141.0,67.0,0.5
67.0,141.0,0.5
141.0,45.0,0.533
45.0,141.0,0.533
141.0,161.0,0.571
161.0,141.0,0.571
141.0,711.0,0.455
711.0,141.0,0.455
141.0,254.0,1.0
254.0,141.0,1.0
141.0,234.0,0.667
234.0,141.0,0.667
141.0,112.0,0.375
112.0,141.0,0.375
141.0,8.0,0.625
8.0,141.0,0.625
141.0,106.0,0.0
106.0,141.0,0.0
141.0,19.0,0.5
19.0,141.0,0.5
141.0,498.0,0.5
498.0,141.0,0.5
141.0,101.0,0.565
101.0,141.0,0.565
141.0,5.0,0.5
5.0,141.0,0.5
141.0,157.0,0.429
157.0,141.0,0.429
141.0,777.0,0.483
777.0,141.0,0.483
141.0,83.0,0.5
83.0,141.0,0.5
141.0,350.0,0.5
350.0,141.0,0.5
141.0,154.0,0.5
154.0,141.0,0.5
141.0,238.0,0.5
238.0,141.0,0.5
141.0,115.0,0.6
115.0,141.0,0.6
141.0,26.0,0.667
26.0,141.0,0.667
141.0,142.0,0.4
142.0,141.0,0.4
141.0,143.0,0.667
143.0,141.0,0.667
85.0,121.0,0.471
121.0,85.0,0.471
85.0,203.0,0.55
203.0,85.0,0.55
85.0,240.0,0.6
240.0,85.0,0.6
85.0,96.0,0.667
96.0,85.0,0.667
85.0,7.0,0.857
7.0,85.0,0.857
85.0,64.0,0.426
64.0,85.0,0.426
85.0,89.0,0.594
89.0,85.0,0.594
85.0,876.0,0.667
876.0,85.0,0.667
85.0,127.0,0.286
127.0,85.0,0.286
85.0,236.0,0.614
236.0,85.0,0.614
85.0,117.0,0.6
117.0,85.0,0.6
85.0,99.0,1.0
99.0,85.0,1.0
85.0,54.0,0.333
54.0,85.0,0.333
85.0,90.0,0.5
90.0,85.0,0.5
85.0,57.0,0.75
57.0,85.0,0.75
85.0,11.0,0.429
11.0,85.0,0.429
85.0,21.0,0.404
21.0,85.0,0.404
85.0,62.0,0.167
62.0,85.0,0.167
85.0,82.0,0.333
82.0,85.0,0.333
85.0,25.0,0.182
25.0,85.0,0.182
85.0,267.0,0.538
267.0,85.0,0.538
85.0,75.0,0.429
75.0,85.0,0.429
85.0,111.0,0.438
111.0,85.0,0.438
85.0,518.0,0.5
518.0,85.0,0.5
85.0,76.0,0.571
76.0,85.0,0.571
85.0,56.0,0.667
56.0,85.0,0.667
85.0,20.0,0.667
20.0,85.0,0.667
85.0,2.0,0.583
2.0,85.0,0.583
85.0,61.0,0.5
61.0,85.0,0.5
85.0,516.0,1.0
516.0,85.0,1.0
85.0,80.0,0.667
80.0,85.0,0.667
85.0,78.0,0.667
78.0,85.0,0.667
85.0,555.0,0.462
555.0,85.0,0.462
85.0,246.0,0.52
246.0,85.0,0.52
85.0,133.0,0.5
133.0,85.0,0.5
85.0,497.0,0.417
497.0,85.0,0.417
85.0,33.0,0.5
33.0,85.0,0.5
85.0,421.0,0.545
421.0,85.0,0.545
85.0,526.0,0.5
526.0,85.0,0.5
85.0,58.0,0.0
58.0,85.0,0.0
85.0,107.0,0.333
107.0,85.0,0.333
85.0,92.0,0.5
92.0,85.0,0.5
85.0,68.0,0.375
68.0,85.0,0.375
85.0,13.0,0.667
13.0,85.0,0.667
85.0,360.0,0.562
360.0,85.0,0.562
85.0,113.0,0.5
113.0,85.0,0.5
85.0,235.0,0.5
235.0,85.0,0.5
85.0,147.0,0.583
147.0,85.0,0.583
85.0,875.0,0.538
875.0,85.0,0.538
85.0,35.0,0.375
35.0,85.0,0.375
85.0,98.0,0.667
98.0,85.0,0.667
85.0,102.0,0.429
102.0,85.0,0.429
85.0,27.0,0.0
27.0,85.0,0.0
85.0,14.0,0.5
14.0,85.0,0.5
85.0,15.0,0.0
15.0,85.0,0.0
85.0,72.0,1.0
72.0,85.0,1.0
85.0,37.0,0.526
37.0,85.0,0.526
85.0,16.0,0.571
16.0,85.0,0.571
85.0,50.0,0.5
50.0,85.0,0.5
85.0,517.0,0.438
517.0,85.0,0.438
85.0,134.0,0.5
134.0,85.0,0.5
85.0,223.0,0.0
223.0,85.0,0.0
85.0,163.0,0.333
163.0,85.0,0.333
85.0,91.0,0.629
91.0,85.0,0.629
85.0,44.0,0.4
44.0,85.0,0.4
85.0,17.0,1.0
17.0,85.0,1.0
85.0,412.0,0.44
412.0,85.0,0.44
85.0,18.0,0.5
18.0,85.0,0.5
85.0,48.0,0.143
48.0,85.0,0.143
85.0,23.0,0.5
23.0,85.0,0.5
85.0,4.0,0.7
4.0,85.0,0.7
85.0,29.0,0.286
29.0,85.0,0.286
85.0,77.0,1.0
77.0,85.0,1.0
85.0,6.0,1.0
6.0,85.0,1.0
85.0,110.0,0.0
110.0,85.0,0.0
85.0,67.0,0.581
67.0,85.0,0.581
85.0,45.0,1.0
45.0,85.0,1.0
85.0,161.0,0.333
161.0,85.0,0.333
85.0,711.0,0.333
711.0,85.0,0.333
85.0,254.0,0.5
254.0,85.0,0.5
85.0,234.0,0.667
234.0,85.0,0.667
85.0,112.0,0.333
112.0,85.0,0.333
85.0,8.0,0.5
8.0,85.0,0.5
85.0,106.0,0.333
106.0,85.0,0.333
85.0,19.0,0.0
19.0,85.0,0.0
85.0,498.0,1.0
498.0,85.0,1.0
85.0,101.0,0.2
101.0,85.0,0.2
85.0,5.0,0.467
5.0,85.0,0.467
85.0,157.0,0.522
157.0,85.0,0.522
85.0,777.0,0.486
777.0,85.0,0.486
85.0,83.0,0.0
83.0,85.0,0.0
85.0,350.0,0.682
350.0,85.0,0.682
85.0,154.0,0.5
154.0,85.0,0.5
85.0,238.0,0.5
238.0,85.0,0.5
85.0,115.0,0.8
115.0,85.0,0.8
85.0,26.0,0.8
26.0,85.0,0.8
85.0,142.0,0.833
142.0,85.0,0.833
85.0,143.0,0.4
143.0,85.0,0.4
121.0,203.0,0.75
203.0,121.0,0.75
121.0,240.0,0.222
240.0,121.0,0.222
121.0,96.0,0.556
96.0,121.0,0.556
121.0,7.0,0.583
7.0,121.0,0.583
121.0,64.0,0.4
64.0,121.0,0.4
121.0,89.0,0.5
89.0,121.0,0.5
121.0,876.0,0.667
876.0,121.0,0.667
121.0,127.0,0.444
127.0,121.0,0.444
121.0,236.0,0.46
236.0,121.0,0.46
121.0,117.0,0.714
117.0,121.0,0.714
121.0,99.0,0.6
99.0,121.0,0.6
121.0,54.0,0.429
54.0,121.0,0.429
121.0,90.0,0.5
90.0,121.0,0.5
121.0,57.0,0.5
57.0,121.0,0.5
121.0,11.0,0.0
